# Fitness Coordinates
0.2 0.8 102.2670
0.2 0.9 57.4586
0.2 1.0 00.0000
0.2 1.1 -48.6188
0.2 1.2 -73.0478
0.2 1.3 -68.1780
0.2 1.4 -39.5028
0.2 1.5 -00.0000
0.2 1.6 35.1136
0.2 1.7 53.8247
0.2 1.8 51.1335
0.2 1.9 30.0974
0.2 2.0 00.0000
0.2 2.1 -27.4802
0.2 2.2 -42.6112
0.2 2.3 -40.9068
0.2 2.4 -24.3094
0.2 2.5 -00.0000
0.2 2.6 22.5730
0.2 2.7 35.2645
0.2 2.8 34.0890
0.2 2.9 20.3885
0.2 3.0 00.0000
0.2 3.1 -19.1529
0.2 3.2 -30.0785
0.2 3.3 -29.2191
0.2 3.4 -17.5568
0.2 3.5 -00.0000
0.2 3.6 16.6328
0.2 3.7 26.2223
0.2 3.8 25.5667
0.2 3.9 15.4157
0.2 4.0 00.0000
0.2 4.1 -14.6987
0.2 4.2 -23.2425
0.2 4.3 -22.7260
0.2 4.4 -13.7401
0.2 4.5 -00.0000
0.2 4.6 13.1676
0.2 4.7 20.8708
0.2 4.8 20.4534
0.2 4.9 12.3930
0.2 5.0 00.0000
0.2 5.1 -11.9254
0.2 5.2 -18.9383
0.2 5.3 -18.5940
0.2 5.4 -11.2865
0.2 5.5 -00.0000
0.2 5.6 10.8973
0.2 5.7 17.3334
0.2 5.8 17.0445
0.2 5.9 10.3614
0.2 6.0 00.0000
0.2 6.1 -10.0325
0.2 6.2 -15.9792
0.2 6.3 -15.7334
0.2 6.4 -09.5764
0.2 6.5 00.0000
0.2 6.6 09.2948
0.2 6.7 14.8213
0.2 6.8 14.6096
0.2 6.9 08.9020
0.2 7.0 00.0000
0.2 7.1 -08.6581
0.2 7.2 -13.8199
0.2 7.3 -13.6356
0.2 7.4 -08.3164
0.2 7.5 -00.0000
0.2 7.6 08.1031
0.2 7.7 12.9452
0.2 7.8 12.7834
0.2 7.9 07.8030
0.2 8.0 00.0000
0.2 8.1 -07.6150
0.2 8.2 -12.1746
0.2 8.3 -12.0314
0.2 8.4 -07.3494
0.2 8.5 00.0000
0.2 8.6 07.1823
0.2 8.7 11.4907
0.2 8.8 11.3630
0.2 8.9 06.9455
0.2 9.0 00.0000
0.2 9.1 -06.7962
0.2 9.2 -10.8795
0.2 9.3 -10.7649
0.2 9.4 -06.5838
0.2 9.5 -00.0000
0.2 9.6 06.4494
0.2 9.7 10.3300
0.2 9.8 10.2267
0.2 9.9 06.2579
0.2 10.0 00.0000
0.3 0.0 -00.0000
0.3 0.1 -46.8181
0.3 0.2 -60.6026
0.3 0.3 -50.5022
0.3 0.4 -26.7532
0.3 0.5 -00.0000
0.3 0.6 20.8081
0.3 0.7 30.3013
0.3 0.8 27.5467
0.3 0.9 15.6060
0.3 1.0 00.0000
0.3 1.1 -13.3766
0.3 1.2 -20.2009
0.3 1.3 -18.9383
0.3 1.4 -11.0160
0.3 1.5 -00.0000
0.3 1.6 09.8564
0.3 1.7 15.1507
0.3 1.8 14.4292
0.3 1.9 08.5124
0.3 2.0 00.0000
0.3 2.1 -07.8030
0.3 2.2 -12.1205
0.3 2.3 -11.6544
0.3 2.4 -06.9360
0.3 2.5 -00.0000
0.3 2.6 06.4577
0.3 2.7 10.1004
0.3 2.8 09.7746
0.3 2.9 05.8523
0.3 3.0 00.0000
0.3 3.1 -05.5080
0.3 3.2 -08.6575
0.3 3.3 -08.4170
0.3 3.4 -05.0614
0.3 3.5 -00.0000
0.3 3.6 04.8019
0.3 3.7 07.5753
0.3 3.8 07.3906
0.3 3.9 04.4589
0.3 4.0 00.0000
0.3 4.1 -04.2562
0.3 4.2 -06.7336
0.3 4.3 -06.5872
0.3 4.4 -03.9845
0.3 4.5 -00.0000
0.3 4.6 03.8219
0.3 4.7 06.0603
0.3 4.8 05.9414
0.3 4.9 03.6014
0.3 5.0 00.0000
0.3 5.1 -03.4680
0.3 5.2 -05.5093
0.3 5.3 -05.4109
0.3 5.4 -03.2855
0.3 5.5 -00.0000
0.3 5.6 03.1741
0.3 5.7 05.0502
0.3 5.8 04.9674
0.3 5.9 03.0205
0.3 6.0 00.0000
0.3 6.1 -02.9261
0.3 6.2 -04.6617
0.3 6.3 -04.5911
0.3 6.4 -02.7951
0.3 6.5 00.0000
0.3 6.6 02.7141
0.3 6.7 04.3288
0.3 6.8 04.2678
0.3 6.9 02.6010
0.3 7.0 00.0000
0.3 7.1 -02.5307
0.3 7.2 -04.0402
0.3 7.3 -03.9870
0.3 7.4 -02.4321
0.3 7.5 -00.0000
0.3 7.6 02.3705
0.3 7.7 03.7877
0.3 7.8 03.7409
0.3 7.9 02.2838
0.3 8.0 00.0000
0.3 8.1 -02.2294
0.3 8.2 -03.5649
0.3 8.3 -03.5234
0.3 8.4 -02.1526
0.3 8.5 00.0000
0.3 8.6 02.1042
0.3 8.7 03.3668
0.3 8.8 03.3298
0.3 8.9 02.0356
0.3 9.0 00.0000
0.3 9.1 -01.9923
0.3 9.2 -03.1896
0.3 9.3 -03.1564
0.3 9.4 -01.9306
0.3 9.5 -00.0000
0.3 9.6 01.8916
0.3 9.7 03.0301
0.3 9.8 03.0001
0.3 9.9 01.8360
0.3 10.0 00.0000
0.4 0.0 -00.0000
0.4 0.1 -03.7301
0.4 0.2 -05.0296
0.4 0.3 -04.3111
0.4 0.4 -02.3313
0.4 0.5 -00.0000
0.4 0.6 01.8651
0.4 0.7 02.7434
0.4 0.8 02.5148
0.4 0.9 01.4347
0.4 1.0 00.0000
0.4 1.1 -01.2434
0.4 1.2 -01.8861
0.4 1.3 -01.7751
0.4 1.4 -01.0361
0.4 1.5 -00.0000
0.4 1.6 00.9325
0.4 1.7 01.4370
0.4 1.8 01.3717
0.4 1.9 00.8109
0.4 2.0 00.0000
0.4 2.1 -00.7460
0.4 2.2 -01.1607
0.4 2.3 -01.1177
0.4 2.4 -00.6661
0.4 2.5 -00.0000
0.4 2.6 00.6217
0.4 2.7 00.9735
0.4 2.8 00.9430
0.4 2.9 00.5652
0.4 3.0 00.0000
0.4 3.1 -00.5329
0.4 3.2 -00.8383
0.4 3.3 -00.8156
0.4 3.4 -00.4908
0.4 3.5 -00.0000
0.4 3.6 00.4663
0.4 3.7 00.7360
0.4 3.8 00.7185
0.4 3.9 00.4337
0.4 4.0 00.0000
0.4 4.1 -00.4145
0.4 4.2 -00.6560
0.4 4.3 -00.6421
0.4 4.4 -00.3886
0.4 4.5 -00.0000
0.4 4.6 00.3730
0.4 4.7 00.5917
0.4 4.8 00.5803
0.4 4.9 00.3519
0.4 5.0 00.0000
0.4 5.1 -00.3391
0.4 5.2 -00.5389
0.4 5.3 -00.5294
0.4 5.4 -00.3216
0.4 5.5 -00.0000
0.4 5.6 00.3108
0.4 5.7 00.4947
0.4 5.8 00.4867
0.4 5.9 00.2960
0.4 6.0 00.0000
0.4 6.1 -00.2869
0.4 6.2 -00.4572
0.4 6.3 -00.4504
0.4 6.4 -00.2743
0.4 6.5 00.0000
0.4 6.6 00.2664
0.4 6.7 00.4250
0.4 6.8 00.4191
0.4 6.9 00.2555
0.4 7.0 00.0000
0.4 7.1 -00.2487
0.4 7.2 -00.3971
0.4 7.3 -00.3919
0.4 7.4 -00.2391
0.4 7.5 -00.0000
0.4 7.6 00.2331
0.4 7.7 00.3726
0.4 7.8 00.3680
0.4 7.9 00.2247
0.4 8.0 00.0000
0.4 8.1 -00.2194
0.4 8.2 -00.3509
0.4 8.3 -00.3469
0.4 8.4 -00.2119
0.4 8.5 00.0000
0.4 8.6 00.2072
0.4 8.7 00.3316
0.4 8.8 00.3280
0.4 8.9 00.2005
0.4 9.0 00.0000
0.4 9.1 -00.1963
0.4 9.2 -00.3143
0.4 9.3 -00.3111
0.4 9.4 -00.1903
0.4 9.5 -00.0000
0.4 9.6 00.1865
0.4 9.7 00.2988
0.4 9.8 00.2959
0.4 9.9 00.1811
0.4 10.0 00.0000
0.5 0.0 -00.0000
0.5 0.1 -00.0000
0.5 0.2 -00.0000
0.5 0.3 -00.0000
0.5 0.4 -00.0000
0.5 0.5 -00.0000
0.5 0.6 00.0000
0.5 0.7 00.0000
0.5 0.8 00.0000
0.5 0.9 00.0000
0.5 1.0 00.0000
0.5 1.1 -00.0000
0.5 1.2 -00.0000
0.5 1.3 -00.0000
0.5 1.4 -00.0000
0.5 1.5 -00.0000
0.5 1.6 00.0000
0.5 1.7 00.0000
0.5 1.8 00.0000
0.5 1.9 00.0000
0.5 2.0 00.0000
0.5 2.1 -00.0000
0.5 2.2 -00.0000
0.5 2.3 -00.0000
0.5 2.4 -00.0000
0.5 2.5 -00.0000
0.5 2.6 00.0000
0.5 2.7 00.0000
0.5 2.8 00.0000
0.5 2.9 00.0000
0.5 3.0 00.0000
0.5 3.1 -00.0000
0.5 3.2 -00.0000
0.5 3.3 -00.0000
0.5 3.4 -00.0000
0.5 3.5 -00.0000
0.5 3.6 00.0000
0.5 3.7 00.0000
0.5 3.8 00.0000
0.5 3.9 00.0000
0.5 4.0 00.0000
0.5 4.1 -00.0000
0.5 4.2 -00.0000
0.5 4.3 -00.0000
0.5 4.4 -00.0000
0.5 4.5 -00.0000
0.5 4.6 00.0000
0.5 4.7 00.0000
0.5 4.8 00.0000
0.5 4.9 00.0000
0.5 5.0 00.0000
0.5 5.1 -00.0000
0.5 5.2 -00.0000
0.5 5.3 -00.0000
0.5 5.4 -00.0000
0.5 5.5 -00.0000
0.5 5.6 00.0000
0.5 5.7 00.0000
0.5 5.8 00.0000
0.5 5.9 00.0000
0.5 6.0 00.0000
0.5 6.1 -00.0000
0.5 6.2 -00.0000
0.5 6.3 -00.0000
0.5 6.4 -00.0000
0.5 6.5 00.0000
0.5 6.6 00.0000
0.5 6.7 00.0000
0.5 6.8 00.0000
0.5 6.9 00.0000
0.5 7.0 00.0000
0.5 7.1 -00.0000
0.5 7.2 -00.0000
0.5 7.3 -00.0000
0.5 7.4 -00.0000
0.5 7.5 -00.0000
0.5 7.6 00.0000
0.5 7.7 00.0000
0.5 7.8 00.0000
0.5 7.9 00.0000
0.5 8.0 00.0000
0.5 8.1 -00.0000
0.5 8.2 -00.0000
0.5 8.3 -00.0000
0.5 8.4 -00.0000
0.5 8.5 00.0000
0.5 8.6 00.0000
0.5 8.7 00.0000
0.5 8.8 00.0000
0.5 8.9 00.0000
0.5 9.0 00.0000
0.5 9.1 -00.0000
0.5 9.2 -00.0000
0.5 9.3 -00.0000
0.5 9.4 -00.0000
0.5 9.5 -00.0000
0.5 9.6 00.0000
0.5 9.7 00.0000
0.5 9.8 00.0000
0.5 9.9 00.0000
0.5 10.0 00.0000
0.6 0.0 00.0000
0.6 0.1 00.7894
0.6 0.2 01.1177
0.6 0.3 00.9935
0.6 0.4 00.5526
0.6 0.5 00.0000
0.6 0.6 -00.4605
0.6 0.7 -00.6878
0.6 0.8 -00.6387
0.6 0.9 -00.3684
0.6 1.0 -00.0000
0.6 1.1 00.3251
0.6 1.2 00.4967
0.6 1.3 00.4706
0.6 1.4 00.2763
0.6 1.5 00.0000
0.6 1.6 -00.2512
0.6 1.7 -00.3888
0.6 1.8 -00.3726
0.6 1.9 -00.2210
0.6 2.0 -00.0000
0.6 2.1 00.2047
0.6 2.2 00.3193
0.6 2.3 00.3083
0.6 2.4 00.1842
0.6 2.5 00.0000
0.6 2.6 -00.1727
0.6 2.7 -00.2710
0.6 2.8 -00.2630
0.6 2.9 -00.1579
0.6 3.0 -00.0000
0.6 3.1 00.1494
0.6 3.2 00.2353
0.6 3.3 00.2293
0.6 3.4 00.1382
0.6 3.5 00.0000
0.6 3.6 -00.1316
0.6 3.7 -00.2079
0.6 3.8 -00.2032
0.6 3.9 -00.1228
0.6 4.0 -00.0000
0.6 4.1 00.1176
0.6 4.2 00.1863
0.6 4.3 00.1825
0.6 4.4 00.1105
0.6 4.5 00.0000
0.6 4.6 -00.1063
0.6 4.7 -00.1687
0.6 4.8 -00.1656
0.6 4.9 -00.1005
0.6 5.0 -00.0000
0.6 5.1 00.0969
0.6 5.2 00.1542
0.6 5.3 00.1516
0.6 5.4 00.0921
0.6 5.5 00.0000
0.6 5.6 -00.0891
0.6 5.7 -00.1419
0.6 5.8 -00.1397
0.6 5.9 -00.0850
0.6 6.0 -00.0000
0.6 6.1 00.0825
0.6 6.2 00.1315
0.6 6.3 00.1296
0.6 6.4 00.0789
0.6 6.5 -00.0000
0.6 6.6 -00.0768
0.6 6.7 -00.1225
0.6 6.8 -00.1208
0.6 6.9 -00.0737
0.6 7.0 -00.0000
0.6 7.1 00.0718
0.6 7.2 00.1146
0.6 7.3 00.1132
0.6 7.4 00.0691
0.6 7.5 00.0000
0.6 7.6 -00.0674
0.6 7.7 -00.1077
0.6 7.8 -00.1064
0.6 7.9 -00.0650
0.6 8.0 -00.0000
0.6 8.1 00.0635
0.6 8.2 00.1016
0.6 8.3 00.1005
0.6 8.4 00.0614
0.6 8.5 -00.0000
0.6 8.6 -00.0601
0.6 8.7 -00.0961
0.6 8.8 -00.0951
0.6 8.9 -00.0582
0.6 9.0 -00.0000
0.6 9.1 00.0570
0.6 9.2 00.0912
0.6 9.3 00.0903
0.6 9.4 00.0553
0.6 9.5 00.0000
0.6 9.6 -00.0542
0.6 9.7 -00.0868
0.6 9.8 -00.0860
0.6 9.9 -00.0526
0.6 10.0 -00.0000
0.7 0.0 00.0000
0.7 0.1 01.8427
0.7 0.2 02.6503
0.7 0.3 02.3852
0.7 0.4 01.3401
0.7 0.5 00.0000
0.7 0.6 -01.1340
0.7 0.7 -01.7037
0.7 0.8 -01.5902
0.7 0.9 -00.9213
0.7 1.0 -00.0000
0.7 1.1 00.8190
0.7 1.2 01.2554
0.7 1.3 01.1926
0.7 1.4 00.7020
0.7 1.5 00.0000
0.7 1.6 -00.6409
0.7 1.7 -00.9938
0.7 1.8 -00.9541
0.7 1.9 -00.5670
0.7 2.0 -00.0000
0.7 2.1 00.5265
0.7 2.2 00.8225
0.7 2.3 00.7951
0.7 2.4 00.4755
0.7 2.5 00.0000
0.7 2.6 -00.4467
0.7 2.7 -00.7015
0.7 2.8 -00.6815
0.7 2.9 -00.4095
0.7 3.0 -00.0000
0.7 3.1 00.3879
0.7 3.2 00.6116
0.7 3.3 00.5963
0.7 3.4 00.3596
0.7 3.5 00.0000
0.7 3.6 -00.3428
0.7 3.7 -00.5421
0.7 3.8 -00.5301
0.7 3.9 -00.3205
0.7 4.0 -00.0000
0.7 4.1 00.3071
0.7 4.2 00.4868
0.7 4.3 00.4770
0.7 4.4 00.2891
0.7 4.5 00.0000
0.7 4.6 -00.2781
0.7 4.7 -00.4417
0.7 4.8 -00.4337
0.7 4.9 -00.2632
0.7 5.0 -00.0000
0.7 5.1 00.2542
0.7 5.2 00.4043
0.7 5.3 00.3975
0.7 5.4 00.2417
0.7 5.5 00.0000
0.7 5.6 -00.2340
0.7 5.7 -00.3727
0.7 5.8 -00.3670
0.7 5.9 -00.2234
0.7 6.0 -00.0000
0.7 6.1 00.2168
0.7 6.2 00.3457
0.7 6.3 00.3407
0.7 6.4 00.2076
0.7 6.5 -00.0000
0.7 6.6 -00.2019
0.7 6.7 -00.3223
0.7 6.8 -00.3180
0.7 6.9 -00.1940
0.7 7.0 -00.0000
0.7 7.1 00.1890
0.7 7.2 00.3019
0.7 7.3 00.2982
0.7 7.4 00.1820
0.7 7.5 00.0000
0.7 7.6 -00.1776
0.7 7.7 -00.2840
0.7 7.8 -00.2806
0.7 7.9 -00.1714
0.7 8.0 -00.0000
0.7 8.1 00.1675
0.7 8.2 00.2680
0.7 8.3 00.2650
0.7 8.4 00.1620
0.7 8.5 -00.0000
0.7 8.6 -00.1585
0.7 8.7 -00.2537
0.7 8.8 -00.2511
0.7 8.9 -00.1536
0.7 9.0 -00.0000
0.7 9.1 00.1504
0.7 9.2 00.2409
0.7 9.3 00.2385
0.7 9.4 00.1460
0.7 9.5 00.0000
0.7 9.6 -00.1431
0.7 9.7 -00.2293
0.7 9.8 -00.2272
0.7 9.9 -00.1391
0.7 10.0 -00.0000
0.8 0.0 00.0000
0.8 0.1 01.0973
0.8 0.2 01.5979
0.8 0.3 01.4527
0.8 0.4 00.8230
0.8 0.5 00.0000
0.8 0.6 -00.7054
0.8 0.7 -01.0653
0.8 0.8 -00.9987
0.8 0.9 -00.5809
0.8 1.0 -00.0000
0.8 1.1 00.5198
0.8 1.2 00.7990
0.8 1.3 00.7609
0.8 1.4 00.4489
0.8 1.5 00.0000
0.8 1.6 -00.4115
0.8 1.7 -00.6392
0.8 1.8 -00.6146
0.8 1.9 -00.3658
0.8 2.0 -00.0000
0.8 2.1 00.3405
0.8 2.2 00.5326
0.8 2.3 00.5155
0.8 2.4 00.3086
0.8 2.5 00.0000
0.8 2.6 -00.2905
0.8 2.7 -00.4565
0.8 2.8 -00.4439
0.8 2.9 -00.2669
0.8 3.0 -00.0000
0.8 3.1 00.2532
0.8 3.2 00.3995
0.8 3.3 00.3897
0.8 3.4 00.2351
0.8 3.5 00.0000
0.8 3.6 -00.2244
0.8 3.7 -00.3551
0.8 3.8 -00.3474
0.8 3.9 -00.2101
0.8 4.0 -00.0000
0.8 4.1 00.2015
0.8 4.2 00.3196
0.8 4.3 00.3133
0.8 4.4 00.1899
0.8 4.5 00.0000
0.8 4.6 -00.1829
0.8 4.7 -00.2905
0.8 4.8 -00.2853
0.8 4.9 -00.1733
0.8 5.0 -00.0000
0.8 5.1 00.1674
0.8 5.2 00.2663
0.8 5.3 00.2620
0.8 5.4 00.1593
0.8 5.5 00.0000
0.8 5.6 -00.1543
0.8 5.7 -00.2458
0.8 5.8 -00.2421
0.8 5.9 -00.1474
0.8 6.0 -00.0000
0.8 6.1 00.1431
0.8 6.2 00.2283
0.8 6.3 00.2251
0.8 6.4 00.1372
0.8 6.5 -00.0000
0.8 6.6 -00.1335
0.8 6.7 -00.2131
0.8 6.8 -00.2103
0.8 6.9 -00.1283
0.8 7.0 -00.0000
0.8 7.1 00.1250
0.8 7.2 00.1997
0.8 7.3 00.1973
0.8 7.4 00.1204
0.8 7.5 00.0000
0.8 7.6 -00.1176
0.8 7.7 -00.1880
0.8 7.8 -00.1858
0.8 7.9 -00.1135
0.8 8.0 -00.0000
0.8 8.1 00.1110
0.8 8.2 00.1775
0.8 8.3 00.1756
0.8 8.4 00.1073
0.8 8.5 -00.0000
0.8 8.6 -00.1051
0.8 8.7 -00.1682
0.8 8.8 -00.1665
0.8 8.9 -00.1018
0.8 9.0 -00.0000
0.8 9.1 00.0998
0.8 9.2 00.1598
0.8 9.3 00.1582
0.8 9.4 00.0968
0.8 9.5 00.0000
0.8 9.6 -00.0950
0.8 9.7 -00.1522
0.8 9.8 -00.1507
0.8 9.9 -00.0923
0.8 10.0 -00.0000
0.9 0.0 00.0000
0.9 0.1 00.1637
0.9 0.2 00.2408
0.9 0.3 00.2208
0.9 0.4 00.1260
0.9 0.5 00.0000
0.9 0.6 -00.1092
0.9 0.7 -00.1656
0.9 0.8 -00.1558
0.9 0.9 -00.0910
0.9 1.0 -00.0000
0.9 1.1 00.0819
0.9 1.2 00.1262
0.9 1.3 00.1204
0.9 1.4 00.0712
0.9 1.5 00.0000
0.9 1.6 -00.0655
0.9 1.7 -00.1019
0.9 1.8 -00.0981
0.9 1.9 -00.0585
0.9 2.0 -00.0000
0.9 2.1 00.0546
0.9 2.2 00.0855
0.9 2.3 00.0828
0.9 2.4 00.0496
0.9 2.5 00.0000
0.9 2.6 -00.0468
0.9 2.7 -00.0736
0.9 2.8 -00.0716
0.9 2.9 -00.0431
0.9 3.0 -00.0000
0.9 3.1 00.0409
0.9 3.2 00.0646
0.9 3.3 00.0631
0.9 3.4 00.0381
0.9 3.5 00.0000
0.9 3.6 -00.0364
0.9 3.7 -00.0576
0.9 3.8 -00.0564
0.9 3.9 -00.0341
0.9 4.0 -00.0000
0.9 4.1 00.0327
0.9 4.2 00.0519
0.9 4.3 00.0509
0.9 4.4 00.0309
0.9 4.5 00.0000
0.9 4.6 -00.0298
0.9 4.7 -00.0473
0.9 4.8 -00.0465
0.9 4.9 -00.0282
0.9 5.0 -00.0000
0.9 5.1 00.0273
0.9 5.2 00.0434
0.9 5.3 00.0427
0.9 5.4 00.0260
0.9 5.5 00.0000
0.9 5.6 -00.0252
0.9 5.7 -00.0401
0.9 5.8 -00.0395
0.9 5.9 -00.0241
0.9 6.0 -00.0000
0.9 6.1 00.0234
0.9 6.2 00.0373
0.9 6.3 00.0368
0.9 6.4 00.0224
0.9 6.5 -00.0000
0.9 6.6 -00.0218
0.9 6.7 -00.0349
0.9 6.8 -00.0344
0.9 6.9 -00.0210
0.9 7.0 -00.0000
0.9 7.1 00.0205
0.9 7.2 00.0327
0.9 7.3 00.0323
0.9 7.4 00.0197
0.9 7.5 00.0000
0.9 7.6 -00.0193
0.9 7.7 -00.0308
0.9 7.8 -00.0305
0.9 7.9 -00.0186
0.9 8.0 -00.0000
0.9 8.1 00.0182
0.9 8.2 00.0291
0.9 8.3 00.0288
0.9 8.4 00.0176
0.9 8.5 -00.0000
0.9 8.6 -00.0172
0.9 8.7 -00.0276
0.9 8.8 -00.0273
0.9 8.9 -00.0167
0.9 9.0 -00.0000
0.9 9.1 00.0164
0.9 9.2 00.0262
0.9 9.3 00.0260
0.9 9.4 00.0159
0.9 9.5 00.0000
0.9 9.6 -00.0156
0.9 9.7 -00.0250
0.9 9.8 -00.0248
0.9 9.9 -00.0152
0.9 10.0 -00.0000
1.0 0.0 00.0000
1.0 0.1 00.0000
1.0 0.2 00.0000
1.0 0.3 00.0000
1.0 0.4 00.0000
1.0 0.5 00.0000
1.0 0.6 -00.0000
1.0 0.7 -00.0000
1.0 0.8 -00.0000
1.0 0.9 -00.0000
1.0 1.0 -00.0000
1.0 1.1 00.0000
1.0 1.2 00.0000
1.0 1.3 00.0000
1.0 1.4 00.0000
1.0 1.5 00.0000
1.0 1.6 -00.0000
1.0 1.7 -00.0000
1.0 1.8 -00.0000
1.0 1.9 -00.0000
1.0 2.0 -00.0000
1.0 2.1 00.0000
1.0 2.2 00.0000
1.0 2.3 00.0000
1.0 2.4 00.0000
1.0 2.5 00.0000
1.0 2.6 -00.0000
1.0 2.7 -00.0000
1.0 2.8 -00.0000
1.0 2.9 -00.0000
1.0 3.0 -00.0000
1.0 3.1 00.0000
1.0 3.2 00.0000
1.0 3.3 00.0000
1.0 3.4 00.0000
1.0 3.5 00.0000
1.0 3.6 -00.0000
1.0 3.7 -00.0000
1.0 3.8 -00.0000
1.0 3.9 -00.0000
1.0 4.0 -00.0000
1.0 4.1 00.0000
1.0 4.2 00.0000
1.0 4.3 00.0000
1.0 4.4 00.0000
1.0 4.5 00.0000
1.0 4.6 -00.0000
1.0 4.7 -00.0000
1.0 4.8 -00.0000
1.0 4.9 -00.0000
1.0 5.0 -00.0000
